file_code,pass,is_fail_doc,category_name,relevancy,above_rel_cutoff,date
4227,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4230,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4233,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4234,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4235,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4236,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4270,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4275,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4277,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4278,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4280,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4281,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4283,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4284,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4285,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4286,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4290,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4292,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4311,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4313,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4318,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4319,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4320,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4321,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4322,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4327,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4329,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4331,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4333,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4334,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4361,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4362,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4363,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4365,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4366,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4367,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4368,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4373,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4376,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4378,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4381,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4386,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
4388,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
448,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
450,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
456,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
457,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
495,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
497,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
517,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
528,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
612,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
62,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
622,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
635,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
636,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
678,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
683,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
697,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
711,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
712,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
716,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
760,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
761,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
767,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
770,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
774,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
776,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
777,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
784,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
785,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
796,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
797,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
803,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
821,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
826,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
827,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
846,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
956,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
963,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
98,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
984,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
987,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
996,1,0,Top/dormitory,1.00,1,30May2014 17:10:12.0
